Sam Shepard,7183
Ludwig Thoma,7184
Dave Bowler,7185
Verity Campbell,7186
Virginia Trioli,7187
Bill Clinton,7188
Nancy Snow,7189
Simon Colvey,7190
Robert M. Eversz,7191
Marianne Wood,7192
Ken Catran,7193
Helen Hodgman,7194
Rene Delorm,7195
Janice Harrell,7196
Joan Elizabeth Lloyd,7197
Susan M. Love,7198
Ann Copeland,7199
Didier Decoin,7200
Jim Miller,7201
Evelyn Rogers,7202
Jill Marie Landis,7203
Sonya Birmingham,7204
Katherine Sutcliffe,7205
Kathryn Atwood,7206
Laura Kinsale,7207
TERESA MEDEIROS,7208
Miguel De Unamuno,7209
"Yuri & Wiseman, Ian Rubinsky",7210
Mj Rose,7211
Josephine Hart,7212
Elizabeth Dewberry Vaughn,7213
Laura Reese,7214
Barry Gifford,7215
Peter Lawrence,7216
Betty Mahmoody,7217
Eileen Campbell,7218
Alexande McCall,7219
Howard Philips Lovecraft,7220
Jean Ives Merian,7221
Kenzaburo OE,7222
Lara Cardella,7223
Grace Gershuny,7224
Diana Wells,7225
Ralph Manheim,7226
Candace Bahouth,7227
Sara Bonnett Stein,7228
Andrew Stoker,7229
William Warriner,7230
Maryjo Koch,7231
Rene Bergh,7232
Mary T. Kidd,7233
Alan Watts,7234
Nancy Toder,7235
Sylvia Brownrigg,7236
Charlotte J. Beck,7237
Joan Goldstein,7238
Christina Buchmann,7239
Monica Furlong,7240
MARK GARLAND,7241
ELIZABETH LESSER,7242
Anya Weinstein,7243
Michael Newton,7244
Han Nolan,7245
Michael Kilian,7246
Judith Viorst,7247
LEO TOLSTOY,7248
Harold N. Levinson,7249
Kay R. Jamison,7250
Martha Manning,7251
Ian Irvine,7252
Joanna Russ,7253
Dwight Yoakam,7254
Harold Bloomfield,7255
Sharon  Janis,7256
Joy Sikorski,7257
Wu Wei,7258
Ram Dass,7259
Karen Casey,7260
Dave Marsh,7261
Steve Hagen,7262
John Bradshaw,7263
Gail McMeekin,7264
Marc Gafni,7265
Jon Kabat-Zinn,7266
Michael Toms,7267
Jeffrey E. Young,7268
John Chaffee,7269
Thomas Ayres,7270
Patricia Lynn Reilly,7271
Mark Nepo,7272
John A.  Tracy,7273
Christine Westermann,7274
Petru Popescu,7275
Crawford Kilian,7276
JOHANN WOLFGANG VON GOETHE,7277
Jack Gaver,7278
David Copperfield,7279
Norman F. Cantor,7280
Lesley Hazleton,7281
Roy Blount,7282
Keith Haviland,7283
Jennifer Niederst,7284
Phillip  Giroux,7285
Roland E. Larson,7286
Lynne Strugnell,7287
Isaac Adamson,7288
Helen Prejean,7289
L.M. BOYD,7290
Brian Freemantle,7291
Mark Arax,7292
Armin A. Brott,7293
Mick Jackson,7294
Pierre Boulle,7295
Timothy Egan,7296
Julie Hecht,7297
John Feinstein,7298
Walter Mercado,7299
Paul Atterbury,7300
Herman Viola,7301
Kenneth Copeland,7302
James F. Dunnigan,7303
Alex Kershaw,7304
Clay Reynolds,7305
Heather Mac Donald,7306
Lauren Steinhauer,7307
Laura Mancinelli,7308
Laura Miller,7309
Daniel Boorstin,7310
James C. Collins,7311
Martin Amis,7312
Shunryu Suzuki,7313
Alice Joyce Davidson,7314
Bill Barnes,7315
Clair Alan Brown,7316
Eric A. Kimmel,7317
Kristoffer J. Buquet,7318
Dorit Bader Whiteman,7319
Corey Sandler,7320
Richard Ellis,7321
Jane Fonda,7322
Louise Bates Ames,7323
Moya Costello,7324
Jose Calvo Poyato,7325
ELLEN KUSHNER,7326
Faith Conlon,7327
Darryl Reanney,7328
Louise Fitzhugh,7329
Andrew Greeley,7330
Richard Shenkman,7331
Fortune,7332
Kenneth W. Royce,7333
Robert Shea,7334
Monica McInerney,7335
Ben Jeapes,7336
Henry Roth,7337
Clifford A. Pickover,7338
Kerstin Ekman,7339
MARILYN PAPPANO,7340
MARY BALOGH,7341
Hailey North,7342
Karen Anders,7343
Kristin Hardy,7344
Karen Ranney,7345
Candace Camp,7346
Michele Albert,7347
John-Roger McWilliams,7348
Logical Operations,7349
Martin Gardner,7350
Kristen Britain,7351
Charles Keating,7352
Rosa Montero,7353
Jane Resh Thomas,7354
Lauren Brooke,7355
Gina Walker,7356
L. Moeri,7357
Nicholas Edwards,7358
Janni Lee Simner,7359
Mike Jahn,7360
Carol Gorman,7361
Claire Rudolf Murphy,7362
Mary Jane Auch,7363
Judy Richter,7364
Pam Ryan,7365
Mary Stanton,7366
DAVID BURN,7367
Judy Alter,7368
Lange Lewis,7369
Francesca Stanfill,7370
Strom-Paikin Joyce E.,7371
Bates,7372
William McGivern,7373
Bruce Nicolaysen,7374
C. Peterson,7375
Pricilla Hamilton,7376
Leonard Sanders,7377
Timothy  Zahn,7378
James Martin,7379
Louis W. Storms IV,7380
Gary J. Nutt,7381
Wout J Hofman,7382
Peter  Lawrence,7383
Janell Cannon,7384
Patricia Polacco,7385
David Kirk,7386
Robert Nisbet,7387
Sarah Dessen,7388
Brian Galagher,7389
Thomas H. Cook,7390
Algernon B. Mitford,7391
Linda Piazza,7392
Cynthia Blair,7393
Nicholas Pine,7394
Robert Browning,7395
Rick Beech,7396
Rui Nunes,7397
Rhidian Brook,7398
Steven Millhauser,7399
Eca de Quieros,7400
Lucy Ellmann,7401
Jeremy Narby,7402
D.R. Meredith,7403
Roger A. Caras,7404
Bernard S. Siegel,7405
Jay Winik,7406
E. Lynn Harris,7407
Caroline MacDonald,7408
Tristine Rainer,7409
Kenneth J. Roberts,7410
Joyce Rupp,7411
Mark E. Thibodeaux,7412
Claire Cloninger,7413
Evelyn Christenson,7414
Loretta Laroche,7415
Lyn Holley Doucet,7416
Macrina Wiederkehr,7417
Paula D'Arcy,7418
Brian Harper,7419
Jeff Rovin,7420
Charles MacKay,7421
Janine M. Benyus,7422
Cindy Stone,7423
Frances Moore Lappe,7424
Eva Hoffman,7425
Alvaro Reizabal,7426
Manuel Blanco Chivite,7427
Bagley Desmond,7428
Lynsay Sands,7429
Robert Kaplow,7430
CLAMP,7431
Kaori Yuki,7432
Kazushi Hagiwara,7433
Robert Gernhardt,7434
Fatima Igramhan,7435
Robert Pirsig,7436
Jacques Vallee,7437
Josh McDowell,7438
Kristen Stagg,7439
Jesse Lee Kercheval,7440
Jim Trelease,7441
Christina Hoff-Sommers,7442
Cal Thomas,7443
Laura C. Schlessinger,7444
Ted Andrews,7445
Suzi J. Golden,7446
Liz Fielding,7447
Amy Wallace,7448
Laura Scribner Kastner,7449
Isabel Stanley,7450
"Frank D., Jr. McSherry",7451
Michael Levin,7452
Rosemary Wells,7453
Joe Dominguez,7454
Elizabeth Marie Pope,7455
John Gilstrap,7456
Vincent Lardo,7457
LESLIE GLASS,7458
Stephen Horn,7459
Jack Olsen,7460
WILLIAM POUNDSTONE,7461
Sara Donati,7462
Laraine T. Zappert,7463
Christopher M.  Byron,7464
Booth Tarkington,7465
Tim Sandlin,7466
Joseph D. Pistone,7467
Jonathan Baird,7468
Tony Strong,7469
Alistair MacLeod,7470
John Colby,7471
AMY TAN,7472
R. D. Ginn,7473
Rick Fields,7474
David Breashears,7475
Walter Satterthwait,7476
William Mize,7477
C. J. Box,7478
Peter Moore Smith,7479
Denise Mina,7480
Ron Franscell,7481
Amanda Foreman,7482
David Starkey,7483
Elizabeth Jane Howard,7484
Charles Spencer,7485
Nancy Mitford,7486
Natalie Davis,7487
Austin S. Camacho,7488
Gregg Hurwitz,7489
Colin Bateman,7490
Sara Maitland,7491
Carol Brown Janeway,7492
ALEX HALEY,7493
Gil Brewer,7494
E.V. Cunningham,7495
GILLIAN ROBERTS,7496
Edward Lear,7497
Stuart R. Kaplan,7498
Michael McCullers,7499
Sarah Lyddon Morrison,7500
Joshua Halberstam,7501
Bruce Porter,7502
Mark Christensen,7503
Matsuri Akino,7504
Kanan,7505
Sakurako Gokurakuin,7506
Ken Akamatsu,7507
Yukito Kishiro,7508
Byron Preiss,7509
Masami Tsuda,7510
Rachel Hawthorne,7511
Mark Kalesniko,7512
Momochi Reiko,7513
Reiko Momochi,7514
Tokyopop,7515
Tatsuya Hamazaki,7516
Miwa Ueda,7517
Beverly Birch,7518
Christopher Hart,7519
Hinako Ashihara,7520
Tomoko Taniguchi,7521
John Burningham,7522
Barrett,7523
Storytime Collection Childrens,7524
Terry Deary,7525
Quentin Blake,7526
Angela Sommer-Bodenburg,7527
Kjartan Poskitt,7528
Phil Roxbee Cox,7529
Alan Gibbons,7530
Apsley Cherry Garrard,7531
A. Wimschneider,7532
Duerrenmatt,7533
John Stuart Mill,7534
Michael Sontheimer,7535
Kleist,7536
Marcel Reich-Ranicki,7537
Irma Kurtz,7538
Edward Rutherfurd,7539
Craig Smith,7540
Duque De Rivas,7541
Lobsang Rampa,7542
James Luceno,7543
William Camus,7544
Troy Denning,7545
Joris-Karl Huysmans,7546
Homer,7547
Isabel Alcantara,7548
Catherine Crowe,7549
Gina Wisker,7550
Deborah Grandinetti,7551
David Colbert,7552
Jarrold Publishing,7553
Alexander Trocchi,7554
Judith Herrin,7555
Roger Highfield,7556
Richard Taylor,7557
Rudolf Steiner,7558
Lois Duncan,7559
Cate Tiernan,7560
Matilde Olivella De Castells,7561
Christopher Kendris,7562
Susana  Wald,7563
David A. Van Meter,7564
Kathy Herman,7565
Al Roker,7566
D.J. Donaldson,7567
Michael H. Brown,7568
MARGE PIERCY,7569
Jeff  Coghill,7570
Eugene Kennedy,7571
Patricia Sargent,7572
Garson Kanin,7573
Nathan Pritikin,7574
Tim F. Lahaye,7575
Kay Mills,7576
Susan Sheehan,7577
Edith Deen,7578
Ian St James,7579
John Buchan,7580
Roz Levine,7581
HarperCollins,7582
R. K. Gordon,7583
Charles S. Carver,7584
Calvin S. Hall,7585
Michael Kanaly,7586
Richard H. Green,7587
Louise L. Hay,7588
Janet Kagan,7589
David H. Hackworth,7590
Robert Bramson,7591
Robert Graves,7592
Holly Thompson,7593
Kathleen Givens,7594
Jim Harrison,7595
Aramis Thorn,7596
Nancy Springer,7597
Emilio DÃ­az ValcÃ¡rcel,7598
Jean Plaidy,7599
Alberto VÃ¡zquez-Figueroa,7600
Alberto Moravia,7601
Juan Jose Millas,7602
Zoe Valdes,7603
Antonio Gala,7604
Lisa Gregory,7605
Patricia Hagan,7606
Gilles Perrault,7607
Stephen Knight,7608
Morris West,7609
Fernandez Moratin,7610
Ethel Barrett,7611
Judith Gould,7612
SIMONE SIMMONS,7613
Peter J. Heck,7614
RICHARD ELLMANN,7615
T Cooper,7616
Wolfgang SchÃ¼ssel,7617
Jurek Becker,7618
JAMES COWAN,7619
Maisie Mosco,7620
Stan Rapp,7621
Hal F. Rosenbluth,7622
David H. Maister,7623
Eric A. Knudsen,7624
Tad Tuleja,7625
Michael Leboeuf,7626
Ann Brashares,7627
Shiva Naipaul,7628
Arthur S. Golden,7629
James B. South,7630
Joseph A.  Springer,7631
SALLY MANDEL,7632
Rob MacGregor,7633
Elizabeth Castro,7634
Doris Egan,7635
Martha Wells,7636
Pagan Kennedy,7637
Sherwood Smith,7638
Leonard Maltin,7639
Tomie De Paola,7640
Marian Harris,7641
Don Hewitt,7642
Hampton Howard,7643
Velda Johnston,7644
Howard Cosell,7645
Sol Stein,7646
Marcia Chen,7647
Gaston LeRoux,7648
Emilio Salgari,7649
Jack Kornfield,7650
Carr Clifton,7651
Patricia Wentworth,7652
Jack Du Brul,7653
Richard Steinberg,7654
Rick Bundschuh,7655
Richard Knaak,7656
A. P. J Abdul Kalam,7657
Penny Jordan,7658
Linda Turner,7659
Edgar Allen Poe,7660
James P. McGettigan,7661
Jan Rogozinski,7662
Mandy Andress,7663
Jon Ronson,7664
Ron Pretty,7665
Elaine Showalter,7666
Vettriano,7667
Thomas De Quincey,7668
ANITA BROOKNER,7669
Yukio Mishima,7670
Kathleen Sky,7671
Sandra Marshak,7672
Kij Johnson,7673
Karen Rispin,7674
Eric W. Weisstein,7675
Albert Ellis,7676
Henry Reed,7677
Herbert B Puryear,7678
S,7679
L. Perry. Wilbur,7680
Webster Kuswa,7681
Donald Thompson,7682
Phil Donahue,7683
Gene Brewer,7684
John Schilb,7685
"Jeff, Dr. Reid",7686
Lawrence M. Krauss,7687
Pierre Gripari,7688
Chris Kitch,7689
Caroline Myss,7690
Robert Anton Wilson,7691
B. Kliban,7692
Antoni Puigverd,7693
Aritha Van Herk,7694
Frances Itani,7695
Karen Dudley,7696
Jamie Bastedo,7697
RICHARD ERDOES,7698
John R. Dann,7699
Martin Edic,7700
Modris Eksteins,7701
Linnea A. Due,7702
CHARLENE SPRETNAK,7703
Michel Tremblay,7704
David Fennario,7705
Holley Rubinsky,7706
Barbara Robinson,7707
Robert Hass,7708
Edward Bellamy,7709
Gregory Howard Williams,7710
Elaine Camp,7711
Naomi Horton,7712
Dixie Browning,7713
H.M. Gousha Company,7714
Gousha,7715
Nancy Gray,7716
Carol Norris,7717
Dorothy Ann Bernard,7718
Elizabeth August,7719
Tim F. LaHaye,7720
Dorothy Sayer,7721
Terris Grimes Grimes,7722
Katherine Kurtz,7723
Richard F. Miniter,7724
William Least Heat Moon,7725
John Cheever,7726
Catherine Cookson,7727
Pamela Morsi,7728
E. Fuller Torrey,7729
Imraan Coovadia,7730
Paul Preuss,7731
Marlo Thomas,7732
Richard Lischer,7733
Robert Hellenga,7734
Nancy Bell,7735
Liz  Neporent,7736
Doug Lipman,7737
Jack Prelutsky,7738
Ed  Rose,7739
Harlynne Geisler,7740
Jennifer Justice,7741
Valerie Marsh,7742
Margaret Read MacDonald,7743
Paul Aurandt,7744
Pleasant Despain,7745
David Heflick,7746
Patrick Fraley,7747
Michael Harrison,7748
Loung Ung,7749
Nellie Bly,7750
A.J. JACOBS,7751
Thomas Norton,7752
Douglas Clegg,7753
Julio Verne,7754
Stephen C. Lundin,7755
Lynn Abbey,7756
Richard Cowper,7757
Michael Jensen,7758
Lorenzo Silva,7759
Arturo y Carlota Perez-Reverte,7760
J.M.G. Le Clezio,7761
Luis Otero,7762
Juan Luis Cebrian,7763
Maruja Torres,7764
Secundino Serrano,7765
Charles Causley,7766
M. E. Bradford,7767
Allen Klein,7768
Robert H. Bork,7769
Thomas L. Friedman,7770
Moliere,7771
JEAN SASSON,7772
Mary Rowlandson,7773
Jon Katz,7774
Effie Leland Wilder,7775
Shauna Singh Baldwin,7776
Venerable Henepola Gunaratana,7777
"A. R., Dr Hari",7778
Barbara Quick,7779
Lori Reid,7780
Irene Radford,7781
Brian Froud,7782
Naomi Kritzer,7783
Karleen Koen,7784
Ann Chamberlin,7785
Patrick Dunleavy,7786
Randy Moravec,7787
Kate Thompson,7788
Rosalind M. Greenberg,7789
Orion Cass,7790
Arnold Stadler,7791
Joe Harnell,7792
T.J. MacGregor,7793
Joanna Campbell,7794
Ann Bell,7795
Michelle Caruso,7796
Rick Ridgway,7797
Michelle Stacey,7798
James Bradley,7799
Kees van Kooten,7800
GRAHAM THOMAS,7801
Kim Antieau,7802
Brian Lumley,7803
Bud MacFarlane Jr.,7804
Ray Shannon,7805
Lee Hoffman,7806
Lyle Brandt,7807
FAYE KELLERMAN,7808
L. A. Banks,7809
Elaine Moore,7810
Gregory Benford,7811
Dawn Stewardson,7812
"Michael, MD Mogadam",7813
Jill Mansell,7814
William Jeremiah Coughlin,7815
Dudley W. Buffa,7816
D. W. Buffa,7817
D.W. Buffa,7818
ERIC MD BERNE,7819
Tananarive Due,7820
Alice Koller,7821
Erin Pizzey,7822
Emma Gold,7823
Kim Lawrence,7824
Sarah Bird,7825
Jacqueline deMontravel,7826
Deborah Smith,7827
JOHN GLENN,7828
Gladys Knight,7829
"Fred J., M.D. Epstein",7830
asha bandele,7831
Genia Wennerstrom,7832
Robert Frost,7833
Nuala OFaolain,7834
Rumiko Takahashi,7835
Naoko Takeuchi,7836
Kodansha America,7837
Sherri Mandell,7838
Antonio Escohotado,7839
Michael Pearce,7840
Judith Swaddling,7841
Nancy Kerrigan,7842
Andrew Donkin,7843
Nancy E. Krulik,7844
Betty Cuthbert,7845
Gillian Chapman,7846
Herbert J. Rose,7847
W. H. D. Rouse,7848
Ernest Shackleton,7849
Terence,7850
G.M. Grube,7851
Stanley Spain,7852
J. Robert King,7853
K.B. Bogen,7854
Janny Wurts,7855
C. Dean Andersson,7856
Mitchell Graham,7857
Robin Hobb,7858
Martin Harry Greenberg,7859
Elaine Cunningham,7860
Keith Robar,7861
Benedetto Croce,7862
Stan Cutler,7863
Delia Ephron,7864
Will Lawson,7865
James Morgan,7866
Sidney Abbott,7867
William Kennedy,7868
DAVID MORRELL,7869
Lea Rabin,7870
Helen Epstein,7871
Victor Klemperer,7872
Stephen Graham Jones,7873
Philip J Gearing,7874
Thomas Clark,7875
Frommer,7876
William Noble,7877
Rick Buda,7878
Jan Harold Brunvand,7879
Dan Nevins,7880
Robert K. Ressler,7881
RICHARD PRESTON,7882
Robert Doherty,7883
Visser,7884
Oswald Wynd,7885
J. P. Donleavy,7886
Simone De Beauvoir,7887
Steven Brust,7888
Cynthia Rutledge,7889
Ellen Bass,7890
Joan Barzilay Freund,7891
Georges Perec,7892
Kenneth Uptegrove,7893
American College of Sports Medicine,7894
David Watmough,7895
Jane Stanton Hitchcock,7896
Gyorgy Konrad,7897
Phil Farrand,7898
Daniel B. Baker,7899
Isabel Anders,7900
Sherryl Jordan,7901
Kelvin Christopher James,7902
Ann Granger,7903
Michael Stewart,7904
R. Karl Largent,7905
Muriel Gray,7906
Helias,7907
R. A Salvatore,7908
Denise Bombardier,7909
Dani Sinclair,7910
Nancy Ellison,7911
I. Singer,7912
Robert Eisenman,7913
Katherine Anne Porter,7914
Harriet Beecher Stowe,7915
Ruth Hayes,7916
Wolf von Lojewski,7917
William Norris,7918
HansjÃ¶rg Martin,7919
Margaret Millar,7920
Bill Hybels,7921
Luigi Pirandello,7922
Aristophanes,7923
India Edghill,7924
Manuel Vazques Montalban,7925
Eric Ambler,7926
H. P Karr,7927
Jane Simmons,7928
J\C3?Â¼rgen Ebertowski,7929
Troll Books,7930
Wolfram Fleischhauer,7931
D. Pethebridge,7932
Dewey Gram,7933
Earma Broadway Brown,7934
Richard D. Kellough,7935
Jane E. Aaron,7936
Mary A. Hodge,7937
Susan B. Neuman,7938
Lois McCue,7939
Shirley C. Raines,7940
Judith Schickendanz,7941
LINDA PHD ACREDOLO,7942
Daniel Avram Richman,7943
Martha,7944
Lindsay R Curtis,7945
Charlsworth,7946
Helen L Bee,7947
Helen Harrison,7948
Joan Beck,7949
William Sears,7950
Barbara Rowley,7951
John R. Sussman,7952
Benjamin Spock,7953
Pierre Lerouzic,7954
Carol Keough,7955
Dell Publishing,7956
Julie Hagstrom,7957
Sandi Kahn Shelton,7958
Princeton Language Institute,7959
Jay Sylvan Cohen,7960
Robert Berkow,7961
Edie Jarolim,7962
Moira Duggan,7963
Jeff Perk,7964
Earl Steinbicker,7965
Tracey Menges,7966
Stephen D. Colwell,7967
Sheryl Lindsell-Roberts,7968
William H. Hylton,7969
David Lambert,7970
Peter Ward,7971
Chris McGowan,7972
Tom Brown,7973
Phillip E. Pack,7974
Chandler S. Robbins,7975
Jonathan A. Michaels,7976
William Pollack,7977
Michael Murphy,7978
Howard P. Lovecraft,7979
H. P. (Howard Phillips) Lovecraft,7980
Eric-Emmanuel Schmitt,7981
JIM HOUGAN,7982
Nacho Garcia Mostazo,7983
Joan Barril,7984
Roland Barthes,7985
Werner Sikorski,7986
Miquel Porter i Moix,7987
Andy Warhol,7988
Joan Fontcuberta,7989
Marie-Loup Sougez,7990
Rudy Rucker,7991
Antoine Volodine,7992
R. A. (Rapha\C3?Â«l Aloysius) Lafferty,7993
Jacques Barberi,7994
Somtow Sucharitkul,7995
Elisabeth Vonarburg,7996
Arnauld Pontier,7997
James Houston,7998
Dutch Sheets,7999
J. T. L James,8000
Larry K. Brendtro,8001
Greg Giangrande,8002
"Stephanie Jean , Ph.D. Clement",8003
Richard Morris,8004
WALT WHITMAN,8005
John Muir,8006
Anne Delbee,8007
Arnold P. Abbott,8008
Malcolm Lowry,8009
Marcus J. Borg,8010
Bryan Appleyard,8011
MARGARET MACMILLAN,8012
Sarah Turnbull,8013
CHARLES TODD,8014
Echo Heron,8015
Donea L. Shane,8016
Lisa Goldstein,8017
John Edgar Wideman,8018
P. W. Storm,8019
Cynthia Grant,8020
Ronald Tierney,8021
James W. Huston,8022
Ward Carroll,8023
Richard Herman,8024
Brian Haig,8025
Philip Shelby,8026
Michael Ridpath,8027
Allan Topol,8028
Don Passman,8029
Mark Olshaker,8030
Susan Feldman,8031
Santo Piazzese,8032
John Krist,8033
Jon Stewart,8034
James D Watson,8035
Quinton Jardine,8036
Edward De Bono,8037
P S Rushforth,8038
Carole Klein,8039
Lisa Alther,8040
Max Beerbohm,8041
Erin Hart,8042
Susan Hillmore,8043
Gemma Grott,8044
Robin Pilcher,8045
KIMBERLY WILLIS HOLT,8046
JENNIFER EGAN,8047
DAVID RAKOFF,8048
Tony Vigorito,8049
N. J. Dawood,8050
YUKIO MISHIMA,8051
Jonathon Lazear,8052
Afi Scruggs,8053
Mary Ann McDonald,8054
Amy Sylvester Katoh,8055
Miguel Angel Rodriguez,8056
Alejandro Dumas,8057
E. Salgari,8058
Matilde Asensi,8059
Antonio Salas,8060
Miguel De Cervantes,8061
Ric Edelman,8062
Bill Pronzini,8063
James M. McPherson,8064
Richard M. Ketchum,8065
Allan Haley,8066
Jeff Carlson,8067
Diana Martin,8068
Robin Williams,8069
Diane Martin,8070
Mitzi Szereto,8071
Michael Farquhar,8072
Roni Jay,8073
Daniella Chace,8074
David Smith,8075
Carole Bloom,8076
Marion Meade,8077
Michelle Magorian,8078
Joe Klein,8079
Kate Grenville,8080
Henri Troyat,8081
Carme Riera,8082
Alvaro de Laiglesia,8083
Pio Baroja,8084
Robin Gardiner,8085
Edward Koren,8086
Howard Shaw,8087
C. J. McKnight,8088
Ross Petras,8089
Bill Shoemaker,8090
E.X. Giroux,8091
D. Brown,8092
Nancy K. Robinson,8093
Monique Bonnet,8094
Jeffrey Marks,8095
Jeremy Leven,8096
G.K. Chesterton,8097
Arthur N Schwartz,8098
David P. Jordan,8099
Francis Steegmuller,8100
Patricia Veryan,8101
Tanya A. Crosby,8102
George Alec Effinger,8103
Joy Grdnic,8104
Celeste Deblasis,8105
Elliot S. Maggin,8106
Ed Lucaire,8107
Helen Hooven Santmyer,8108
Stephen Greenleaf,8109
D. Preston,8110
David Robbins,8111
MARK YARNELL,8112
Richard Poe,8113
John Milton Fogg,8114
Baltasar Gracian Y Morales,8115
GAIL GODWIN,8116
WALTER KIRN,8117
Richard Leakey,8118
Jeffrey Meyers,8119
Steven Saylor,8120
Riane Eisler,8121
Kim Carlson,8122
Beppe Severgnini,8123
Christopher G. Moore,8124
ALB3,8125
Lauren Ruth Wiener,8126
Christin Lore Weber,8127
Regena Thomashauer,8128
KAREN MARIE MONING,8129
Stephanie James,8130
Grace Livingston Hill Library,8131
Kinley MacGregor,8132
N. Curtis,8133
Bradley Trevor Greive,8134
Patricia A Mckillip,8135
Charles Perrault,8136
Virginie Despentes,8137
Mike Resnick,8138
Poppy Z Brite,8139
Paul Klee,8140
Soufflard,8141
Robert Musil,8142
Lester Bangs,8143
John Robert Colombo,8144
April Wilson,8145
Dana Reed,8146
David Wiesner,8147
Lee Gruenfeld,8148
Conrad Richter,8149
James Gurney,8150
Lisa Potts,8151
Kate Christensen,8152
Lewis Burke Frumkes,8153
Paula Begoun,8154
Deborah Eisenberg,8155
Ruth Moose,8156
Mary Tannen,8157
Casey Makela,8158
Kathy Lamancusa,8159
David Lavender,8160
David James Duncan,8161
Patricia Arrigoni,8162
Fritjof Capra,8163
Nicholas Negroponte,8164
Roger Fisher,8165
Richard Phillips Feynman,8166
A. J McClane,8167
Richard Berman,8168
Ella E. Clark,8169
Ernest H Rosenbaum,8170
John Donoghue,8171
James Swain,8172
Erle Stanley Gardner,8173
Ben Rice,8174
LUCRETIA WALSH GRINDLE,8175
Andrea Juno,8176
Richard P. Feynman,8177
John Logue,8178
Leonard Cohen,8179
Vaclav Havel,8180
Werner Gross,8181
Rosa Luxemburg,8182
Gerhard Prause,8183
Robert Nozick,8184
Dan Cavicchio,8185
M. Therese Young,8186
Patricia L. Reilly,8187
Miranda Gray,8188
Ken Carey,8189
J. B. Stamper,8190
David Daniel,8191
Reginald Hill,8192
Hilary Walden,8193
"William F., Jr. Buckley",8194
Rebecca Harding Davis,8195
HUNTER S. THOMPSON,8196
Peggy Rambach,8197
John Lecarre,8198
Dave Thomas,8199
Walter Anderson,8200
Kate Saunders,8201
Betsy Cromer Byars,8202
Mark Juergensmeyer,8203
David Wong Louie,8204
John Ashbery,8205
Bob Schieffer,8206
Roy Parvin,8207
Gloria Gaither,8208
Martha Saxton,8209
Hysteria Magazine,8210
Jill Ker Conway,8211
Nancy L. Mace,8212
Patricia L. Wrede,8213
Jill Conner Browne,8214
Deborah Coates,8215
Mary Tyler Moore,8216
James Lehrer,8217
Marilyn Robinson,8218
Karen Duffy,8219
Jane Pettigrew,8220
Carmen Renee Berry,8221
Terzani Tiziano,8222
Stephen Booth,8223
June Rose,8224
Terry Southern,8225
Su Tong,8226
John Harding,8227
Andy Roberts,8228
Nigel Williams,8229
DBC Pierre,8230
M. J. Hyland,8231
Jeremy Poolman,8232
Daniel Menaker,8233
Tom McNab,8234
Diane Mckinney-whetstone,8235
Nicholas Blincoe,8236
Luis Martin-Santos,8237
Ron Liebman,8238
Dave Davies,8239
Charles Barkley,8240
Paul Feig,8241
George B. Addison,8242
Jack M. Bickham,8243
Peter Moore,8244
Deborah Deutschman,8245
W.S. Milner,8246
Ray Kurzweil,8247
Susan Krinard,8248
Susan Johnson,8249
R. T. Stevens,8250
Celia Rees,8251
Joanna Hershon,8252
CLARISSA PINKOLA PHD ESTES,8253
Deborah Copaken Kogan,8254
Jeannine Kadow,8255
Bruce Patterson,8256
Paul Denham,8257
Edward E. Kramer,8258
Hilary Masters,8259
Peter Blauner,8260
Jerome Charyn,8261
Robert Jastrow,8262
Gonzalo Lira,8263
Terry Farish,8264
Avery Corman,8265
Dan G. Stone,8266
Kenneth J. Harvey,8267
Colum Mccann,8268
Anna Murdoch,8269
Stephen Dixon,8270
Marci McDonald,8271
Penny Dale,8272
Anabel Kindersley,8273
Susan Elizabeth Copsey,8274
Tony Ross,8275
ISAK DINESEN,8276
Leo Lionni,8277
ANNA SEWELL,8278
Betty Mindlin,8279
Andrew Boyd,8280
Brian Bond,8281
Owen Beattie,8282
Kelley Armstrong,8283
Time Life,8284
Time Life Books,8285
George Perry,8286
David Marples,8287
Mark Waid,8288
Carolina Maria De Jesus,8289
Main Street Press,8290
Lore Segal,8291
Aine O'Connor,8292
Francois M. Voltaire,8293
Laura Wilson,8294
Paule Constant,8295
Helene Karmasin,8296
Benjamin von Stuckrad-Barre,8297
Ziauddin Sardar,8298
Bruce Pandolfini,8299
Josephine Saxton,8300
Suzanne Weyn,8301
Allan Zullo,8302
Roy MacGregor,8303
ROY MACGREGOR,8304
Ake Edwardson,8305
Amy Hempel,8306
J. D. McClatchy,8307
Jed Gillen,8308
A.A. Attanasio,8309
Richard Harrington,8310
Jack Vance,8311
William J. Caunitz,8312
Unknown,8313
Edward Bloor,8314
Michael Curtis Ford,8315
Barbara Freethy,8316
Diana Diamond,8317
Chuck Smith,8318
Juan Jose Benitez,8319
Lorenzo Mediano,8320
Eva Ibbotson,8321
Kai Meyer,8322
Kensington Ladies Erotica Society,8323
"Charlotte Sophia, Phd. Kasl",8324
Roger Shattuck,8325
Mountaineers,8326
Mel Levine,8327
Meir Degani,8328
Marty Crisp,8329
David Lubar,8330
Catherine Daly-Weir,8331
Philip K. Howard,8332
Joseph Barbera,8333
DORIT RABINYAN,8334
Daniel Pinkwater,8335
Charles Williams,8336
